Sl No.,year,State,zone,region,state_population_zone,registered_vehicles_zone,road_length_km,road_condition,avg_speed_index,overspeeding,bad_weather,fault_of_driver,driver_below_18,fault_in_vehicle,pct_two_wheelers,enforcement_index,health_index,urban_flag,traffic_density,time_to_hospital,monthality_index,danger_score,no_of_accidents,no_of_injured,no_of_killed
1663,2024,Himachal Pradesh,Himachal Pradesh_Zone3,north,12203143,23120,23848,proper road,38.96,0,1,0,0,0,0.54,0.723,0.325,0,5.0,97.21,0.917,1.4109,10308,23185,637
1664,2024,Himachal Pradesh,Himachal Pradesh_Zone4,north,12341463,50865,28919,proper road,73.53,1,1,1,0,0,0.142,0.724,0.328,1,5.782,80.59,0.0,2.9082,99974,333770,12792
1665,2024,Himachal Pradesh,Himachal Pradesh_Zone5,north,18834290,36570,21251,proper road,61.05,1,0,0,0,0,0.175,0.636,0.481,0,5.0,74.73,0.083,1.4453,10883,25740,849
1666,2024,Jharkhand,Jharkhand_Zone1,east,13352731,51860,18435,proper road,83.08,1,0,0,1,0,0.167,0.551,0.667,0,5.0,48.02,0.75,1.3581,19556,46285,1390
1667,2024,Jharkhand,Jharkhand_Zone2,east,8561915,84781,11473,proper road,69.29,1,1,0,0,0,0.124,0.57,0.712,1,9.515,34.55,0.833,2.1165,173527,426276,17067
1668,2024,Jharkhand,Jharkhand_Zone3,east,8899054,133689,8814,dirt road,53.93,0,1,0,0,0,0.083,0.492,0.683,0,22.37,45.66,0.917,1.576,79474,165579,4024
1669,2024,Jharkhand,Jharkhand_Zone4,east,10172969,73712,14452,proper road,59.58,0,1,0,0,0,0.249,0.581,0.656,1,6.155,41.29,0.0,1.2502,32979,68416,1732
1670,2024,Jharkhand,Jharkhand_Zone5,east,10926672,71494,16890,proper road,71.59,1,1,0,0,0,0.279,0.668,0.657,0,5.0,49.45,0.083,2.1062,120985,305353,11940
1671,2024,Karnataka,Karnataka_Zone1,south,1797676,234045,7723,proper road,83.49,1,1,0,1,0,0.66,0.66,0.793,0,96.41,29.77,0.75,2.0147,2611632,6257373,244488
1672,2024,Karnataka,Karnataka_Zone2,south,3063980,214998,5517,proper road,84.12,1,0,1,0,1,0.245,0.636,0.785,1,61.638,25.81,0.833,2.2324,453371,1138857,29587
1673,2024,Karnataka,Karnataka_Zone3,south,3047791,167857,4959,dirt road,77.9,0,0,0,0,0,0.305,0.667,0.699,0,33.245,43.37,0.917,0.6775,149790,301807,2441
1674,2024,Karnataka,Karnataka_Zone4,south,1873647,178533,6668,dirt road,49.84,0,0,0,0,0,0.333,0.627,0.703,1,85.588,35.6,0.0,0.6942,254915,440606,4236
1675,2024,Karnataka,Karnataka_Zone5,south,1636848,139277,9565,dirt road,64.63,0,1,0,0,0,0.451,0.619,0.667,0,123.585,47.97,0.083,1.5239,568201,1278507,27224
1676,2024,Kerala,Kerala_Zone1,south,6991466,104745,6702,proper road,44.45,0,1,1,0,0,0.651,0.558,0.417,0,22.186,83.9,0.75,2.0289,97424,243305,5777
1677,2024,Kerala,Kerala_Zone2,south,11699742,80754,10122,proper road,52.06,0,1,0,0,0,0.297,0.585,0.395,1,5.0,72.61,0.833,1.4313,35547,83722,2217
1678,2024,Kerala,Kerala_Zone3,south,8993630,89654,7867,proper road,89.5,1,0,1,0,0,0.133,0.58,0.344,0,9.529,94.42,0.917,2.1688,70209,223820,5727
1679,2024,Kerala,Kerala_Zone4,south,8966053,117227,11284,proper road,52.61,0,0,1,0,0,0.666,0.521,0.493,1,15.902,60.81,0.0,1.1942,56598,121186,1094
1680,2024,Kerala,Kerala_Zone5,south,11395755,155503,5134,proper road,57.24,0,0,0,0,0,0.284,0.629,0.438,0,12.057,80.92,0.083,0.5789,37613,77285,735
1681,2024,Madhya Pradesh,Madhya Pradesh_Zone1,central,13199346,116287,3550,proper road,59.74,0,1,0,0,0,0.282,0.66,0.469,0,5.0,76.44,0.75,1.3414,42602,99463,2479
1682,2024,Madhya Pradesh,Madhya Pradesh_Zone2,central,18466609,108480,3295,dirt road,75.4,0,0,1,1,0,0.358,0.692,0.551,1,5.0,53.87,0.833,1.3685,30008,72531,542
1683,2024,Madhya Pradesh,Madhya Pradesh_Zone3,central,17774117,154718,2226,proper road,66.98,0,0,0,0,0,0.359,0.688,0.426,0,10.802,82.64,0.917,0.558,24199,51137,496
1684,2024,Madhya Pradesh,Madhya Pradesh_Zone4,central,10111517,232577,2371,proper road,43.18,0,0,0,0,0,0.282,0.674,0.434,1,16.995,67.95,0.0,0.5595,59347,109241,1212
1685,2024,Madhya Pradesh,Madhya Pradesh_Zone5,central,17887303,200763,2305,proper road,65.26,1,1,1,0,0,0.259,0.657,0.432,0,16.596,81.74,0.083,2.8688,260080,821477,30880
1686,2024,Maharashtra,Maharashtra_Zone1,west,8130065,71013,18310,proper road,47.64,0,1,0,0,0,0.192,0.813,0.475,0,11.168,75.65,0.75,1.2612,40483,87157,2269
1687,2024,Maharashtra,Maharashtra_Zone2,west,5052706,75941,16133,dirt road,62.4,0,1,0,0,0,0.35,0.831,0.432,1,20.067,68.22,0.833,1.5825,79387,202388,4553
1688,2024,Maharashtra,Maharashtra_Zone3,west,4878645,63806,22973,dirt road,61.49,1,1,1,0,0,0.353,0.722,0.492,0,7.069,73.1,0.917,3.0945,314373,949099,36020
1689,2024,Maharashtra,Maharashtra_Zone4,west,6842013,80673,17989,dirt road,49.98,0,0,0,0,0,0.526,0.861,0.331,1,6.811,80.22,0.0,0.8374,40426,87209,845
1690,2024,Maharashtra,Maharashtra_Zone5,west,8760867,81224,11941,proper road,52.43,0,0,0,0,0,0.429,0.869,0.422,0,7.195,83.29,0.083,0.4705,23239,45018,456
1691,2024,Manipur,Manipur_Zone1,north_east,7367212,88255,12804,dirt road,57.53,0,0,0,0,0,0.371,0.761,0.548,0,13.226,65.07,0.75,0.7358,38041,73671,683
1692,2024,Manipur,Manipur_Zone2,north_east,4080034,57282,17458,dirt road,54.85,0,1,0,0,0,0.336,0.777,0.654,1,18.81,41.49,0.833,1.4537,70526,148651,3658
1693,2024,Manipur,Manipur_Zone3,north_east,6192506,94399,15613,damaged road,81.07,1,0,1,0,0,0.145,0.803,0.583,0,15.299,60.11,0.917,2.7908,244251,726751,29771
1694,2024,Manipur,Manipur_Zone4,north_east,8184980,62546,14097,proper road,44.16,0,1,0,0,0,0.094,0.773,0.561,1,11.129,52.66,0.0,1.2208,34716,68377,1845
1695,2024,Manipur,Manipur_Zone5,north_east,6635487,98464,8543,dirt road,81.38,1,0,0,0,1,0.06,0.755,0.542,0,15.444,65.99,0.083,2.0433,95448,265291,6946
1696,2024,Meghalaya,Meghalaya_Zone1,north_east,16930086,134708,16797,proper road,31.46,0,0,0,0,0,0.422,0.686,0.677,0,10.471,46.54,0.75,0.3832,18522,26288,323
1697,2024,Meghalaya,Meghalaya_Zone2,north_east,8469991,112442,18604,proper road,36.1,0,1,0,0,0,0.208,0.621,0.528,1,16.155,56.64,0.833,1.3197,60218,117162,3272
1698,2024,Meghalaya,Meghalaya_Zone3,north_east,14636853,118854,6500,proper road,43.85,0,0,1,0,0,0.125,0.664,0.55,0,7.046,64.82,0.917,1.0832,34730,67788,637
1699,2024,Meghalaya,Meghalaya_Zone4,north_east,8129888,105692,11299,proper road,37.61,0,0,0,0,0,0.384,0.628,0.628,1,12.772,44.67,0.0,0.4466,30770,48783,537
1700,2024,Meghalaya,Meghalaya_Zone5,north_east,9388761,129556,16319,proper road,41.74,0,0,0,0,0,0.204,0.621,0.611,0,10.44,56.08,0.083,0.4619,33830,55757,604
1701,2024,Mizoram,Mizoram_Zone1,north_east,3484161,119334,11917,dirt road,62.59,1,1,0,0,0,0.172,0.526,0.365,0,29.341,91.37,0.75,2.6812,687080,2121339,86157
1702,2024,Mizoram,Mizoram_Zone2,north_east,3191450,109759,6382,proper road,93.61,1,1,1,0,0,0.285,0.635,0.369,1,48.313,75.74,0.833,2.9241,748895,2606015,91934
1703,2024,Mizoram,Mizoram_Zone3,north_east,3362044,77571,10080,proper road,59.29,0,0,0,0,1,0.296,0.611,0.404,0,24.555,85.82,0.917,1.0117,84432,192124,1658
1704,2024,Mizoram,Mizoram_Zone4,north_east,2513705,67509,8872,dirt road,32.91,0,0,0,0,0,0.425,0.644,0.238,1,18.775,91.46,0.0,1.0117,98309,206513,2173
1705,2024,Mizoram,Mizoram_Zone5,north_east,2565413,73618,10270,dirt road,51.79,0,0,0,0,0,0.396,0.562,0.274,0,25.755,104.59,0.083,1.0276,107431,244404,2253
1706,2024,Nagaland,Nagaland_Zone1,north_east,4350782,163878,1822,dirt road,80.3,0,0,1,0,0,0.331,0.704,0.696,0,41.366,43.78,0.75,1.2606,160460,360592,2702
1707,2024,Nagaland,Nagaland_Zone2,north_east,7514003,197069,2271,proper road,76.63,1,0,1,0,0,0.253,0.718,0.62,1,18.277,45.58,0.833,1.9066,159284,405988,10971
1708,2024,Nagaland,Nagaland_Zone3,north_east,7437665,216870,1721,dirt road,43.28,0,0,0,0,0,0.477,0.686,0.649,0,33.391,50.52,0.917,0.7025,84248,143223,1509
1709,2024,Nagaland,Nagaland_Zone4,north_east,5946201,119393,1906,damaged road,54.96,0,0,0,0,1,0.058,0.641,0.769,1,22.203,27.78,0.0,1.6415,109292,223425,7108
1710,2024,Nagaland,Nagaland_Zone5,north_east,6503756,180050,3180,proper road,39.92,0,0,0,0,0,0.297,0.776,0.68,0,18.318,46.05,0.083,0.3359,54836,82227,918
1711,2024,Odisha,Odisha_Zone1,east,28784811,212120,11794,proper road,66.35,0,1,0,0,0,0.178,0.693,0.983,0,9.259,2.49,0.75,0.9657,28524,48149,1163
1712,2024,Odisha,Odisha_Zone2,east,17511260,122821,14686,dirt road,75.51,0,0,0,0,1,0.26,0.612,0.909,1,9.236,10.91,0.833,0.9577,27526,51075,393
1713,2024,Odisha,Odisha_Zone3,east,26683029,268853,11643,proper road,43.62,0,0,0,0,0,0.201,0.728,0.829,0,11.76,24.69,0.917,0.2558,19803,27407,298
1714,2024,Odisha,Odisha_Zone4,east,25184235,229714,11924,dirt road,53.72,0,0,0,0,0,0.172,0.671,0.89,1,9.428,13.24,0.0,0.5416,24502,37346,357
1715,2024,Odisha,Odisha_Zone5,east,29760227,164690,8953,dirt road,77.84,1,0,1,0,0,0.364,0.792,0.839,0,5.0,23.26,0.083,2.017,38564,88710,2459
1716,2024,Punjab,Punjab_Zone1,north,10573198,22573,14385,proper road,80.7,0,1,0,0,0,0.313,0.597,0.514,0,5.0,70.04,0.75,1.342,10962,27595,618
1717,2024,Punjab,Punjab_Zone2,north,7565096,25231,18702,damaged road,81.9,1,0,1,1,0,0.413,0.59,0.632,1,5.0,44.11,0.833,2.8622,58017,171136,7055
1718,2024,Punjab,Punjab_Zone3,north,8969089,43410,16793,dirt road,79.45,1,1,0,0,0,0.219,0.593,0.49,0,5.979,73.49,0.917,2.5609,104402,317966,12187
1719,2024,Punjab,Punjab_Zone4,north,8842177,20964,12357,damaged road,40.36,0,1,0,0,0,0.174,0.594,0.593,1,5.0,48.85,0.0,2.188,17880,40353,1922
1720,2024,Punjab,Punjab_Zone5,north,10098280,39067,20971,damaged road,67.02,1,0,0,0,1,0.167,0.563,0.542,0,5.0,65.93,0.083,2.7392,34030,98406,4354
1721,2024,Rajasthan,Rajasthan_Zone1,central,11003789,244728,3964,proper road,75.44,1,0,1,0,0,0.147,0.588,0.827,0,15.881,24.97,0.75,1.8274,129196,289740,7969
1722,2024,Rajasthan,Rajasthan_Zone2,central,19853036,259810,3701,proper road,71.65,1,0,1,0,0,0.22,0.67,0.901,1,18.031,11.93,0.833,1.7346,74548,151892,4312
1723,2024,Rajasthan,Rajasthan_Zone3,central,17539766,162327,7461,proper road,59.86,0,1,1,0,0,0.217,0.589,0.829,0,5.461,24.6,0.917,1.7249,53477,108655,2515
1724,2024,Rajasthan,Rajasthan_Zone4,central,19947251,174443,5038,dirt road,82.12,0,0,0,0,0,0.293,0.498,0.905,1,5.0,11.42,0.0,0.6174,25616,46867,372
1725,2024,Rajasthan,Rajasthan_Zone5,central,19956865,226121,3367,dirt road,56.32,0,0,0,0,0,0.142,0.613,0.862,0,8.996,19.83,0.083,0.5898,32035,51722,491
1726,2024,Sikkim,Sikkim_Zone1,north_east,18561505,151913,16567,proper road,65.17,0,0,1,0,0,0.505,0.697,0.355,0,11.383,92.86,0.75,1.2027,36805,90708,741
1727,2024,Sikkim,Sikkim_Zone2,north_east,12570346,127165,18952,proper road,35.93,0,0,0,0,0,0.247,0.565,0.373,1,5.324,75.27,0.833,0.6568,30278,57011,597
1728,2024,Sikkim,Sikkim_Zone3,north_east,20436316,227507,12805,proper road,55.73,0,1,0,0,0,0.079,0.699,0.45,0,6.44,79.18,0.917,1.3354,53400,123823,3098
1729,2024,Sikkim,Sikkim_Zone4,north_east,16548122,188653,27362,proper road,32.54,0,0,0,0,0,0.31,0.706,0.322,1,11.322,81.36,0.0,0.6215,33329,60926,715
1730,2024,Sikkim,Sikkim_Zone5,north_east,14117424,118523,20761,proper road,79.7,1,1,0,0,0,0.485,0.624,0.305,0,11.443,100.05,0.083,2.3742,168162,545934,21774
1731,2024,Tamil Nadu,Tamil Nadu_Zone1,south,9191141,64707,6539,dirt road,94.51,1,0,1,0,0,0.234,0.99,0.314,0,6.185,98.77,0.75,2.2851,52344,175303,4261
1732,2024,Tamil Nadu,Tamil Nadu_Zone2,south,8737891,93399,6137,proper road,71.3,0,1,0,0,0,0.252,0.891,0.427,1,12.208,68.73,0.833,1.2555,48649,120553,2850
1733,2024,Tamil Nadu,Tamil Nadu_Zone3,south,8843034,122128,7340,proper road,94.39,0,0,0,0,0,0.477,0.954,0.373,0,16.039,90.24,0.917,0.4616,34046,84275,668
1734,2024,Tamil Nadu,Tamil Nadu_Zone4,south,7285763,127131,5008,proper road,54.01,0,0,0,0,0,0.343,0.99,0.331,1,19.206,80.28,0.0,0.4733,43084,88653,880
1735,2024,Tamil Nadu,Tamil Nadu_Zone5,south,9649217,114902,8416,proper road,33.82,0,1,0,1,0,0.523,0.99,0.365,0,7.11,91.49,0.083,1.2497,53522,111673,3287
1736,2024,Telangana,Telangana_Zone1,south,11194966,128821,4853,proper road,49.04,0,1,1,0,0,0.566,0.99,0.478,0,16.515,75.1,0.75,1.7701,67916,161480,3734
1737,2024,Telangana,Telangana_Zone2,south,16241058,119326,12823,proper road,50.17,0,0,0,0,0,0.599,0.91,0.443,1,5.0,66.81,0.833,0.4345,17589,33035,343
1738,2024,Telangana,Telangana_Zone3,south,19159349,118642,9084,proper road,94.81,0,0,0,0,0,0.462,0.986,0.408,0,6.57,85.29,0.917,0.4217,14892,36765,304
1739,2024,Telangana,Telangana_Zone4,south,18372638,87498,9317,proper road,86.82,0,1,0,0,0,0.255,0.965,0.372,1,5.152,75.31,0.0,1.2569,22805,62081,1345
1740,2024,Telangana,Telangana_Zone5,south,13189144,107217,10418,dirt road,51.4,0,0,0,0,0,0.75,0.99,0.518,0,5.423,69.36,0.083,0.6422,24443,46685,470
1741,2024,Tripura,Tripura_Zone1,north_east,3012476,223883,11430,proper road,51.99,0,0,0,1,0,0.063,0.715,0.901,0,99.447,14.32,0.75,0.212,120025,166288,1778
1742,2024,Tripura,Tripura_Zone2,north_east,5134049,177416,12210,dirt road,74.13,1,0,0,0,0,0.268,0.684,0.863,1,37.3,16.39,0.833,1.4536,162467,331797,9410
1743,2024,Tripura,Tripura_Zone3,north_east,3803807,233812,11432,damaged road,39.46,0,0,0,0,0,0.162,0.744,0.892,0,91.59,15.61,0.917,1.1039,230702,367127,13685
1744,2024,Tripura,Tripura_Zone4,north_east,2669675,310252,24844,dirt road,79.0,1,1,1,0,0,0.05,0.751,0.874,1,157.527,15.06,0.0,2.8124,3251891,8283970,292106
1745,2024,Tripura,Tripura_Zone5,north_east,4555665,322383,22441,dirt road,52.71,0,0,0,1,0,0.32,0.757,0.773,0,85.093,32.65,0.083,0.5802,179311,288837,2856
1746,2024,Uttar Pradesh,Uttar Pradesh_Zone1,north,22177590,56532,10263,proper road,52.87,0,0,1,0,0,0.43,0.665,0.717,0,5.0,40.76,0.75,0.9658,10455,19284,175
1747,2024,Uttar Pradesh,Uttar Pradesh_Zone2,north,27912396,53962,7170,dirt road,47.28,0,0,0,0,0,0.355,0.597,0.918,1,5.0,9.86,0.833,0.5591,5850,8502,84
1748,2024,Uttar Pradesh,Uttar Pradesh_Zone3,north,25528759,25142,11856,damaged road,55.18,0,0,0,0,0,0.115,0.587,0.734,0,5.0,38.26,0.917,1.2927,5172,10239,333
1749,2024,Uttar Pradesh,Uttar Pradesh_Zone4,north,17055600,51368,7701,proper road,43.29,0,0,1,0,0,0.209,0.693,0.878,1,5.0,14.67,0.0,0.839,11248,17688,167
1750,2024,Uttar Pradesh,Uttar Pradesh_Zone5,north,27709404,35790,9915,proper road,65.68,1,0,0,0,1,0.583,0.646,0.755,0,5.0,35.27,0.083,1.6483,7976,16986,508
1751,2024,Uttarakhand,Uttarakhand_Zone1,north,7372580,274039,20601,dirt road,69.84,0,1,0,0,0,0.408,0.771,0.536,0,27.845,66.77,0.75,1.539,184174,449197,10192
1752,2024,Uttarakhand,Uttarakhand_Zone2,north,4582355,199679,25893,proper road,71.58,0,0,1,0,0,0.168,0.826,0.499,1,38.279,60.11,0.833,1.0377,158906,368987,3058
1753,2024,Uttarakhand,Uttarakhand_Zone3,north,7146783,161945,13674,proper road,92.91,1,0,0,0,1,0.217,0.779,0.514,0,17.398,70.0,0.917,1.7506,126784,355497,9399
1754,2024,Uttarakhand,Uttarakhand_Zone4,north,5715986,264326,18407,proper road,46.37,0,0,0,0,0,0.359,0.826,0.482,1,46.722,62.13,0.0,0.4492,104692,188043,2054
1755,2024,Uttarakhand,Uttarakhand_Zone5,north,6690527,157591,19385,damaged road,49.25,0,1,0,0,0,0.529,0.904,0.538,0,23.134,66.49,0.083,2.071,150596,363374,17017
1756,2024,West Bengal,West Bengal_Zone1,east,23065297,321694,10918,dirt road,39.03,0,1,1,0,0,0.197,0.99,0.669,0,9.324,47.74,0.75,1.937,88051,182159,4563
1757,2024,West Bengal,West Bengal_Zone2,east,12527189,130398,17717,damaged road,52.25,0,1,0,0,0,0.286,0.929,0.515,1,12.147,58.15,0.833,2.0749,69458,175631,7795
1758,2024,West Bengal,West Bengal_Zone3,east,25614933,258890,18836,damaged road,88.54,0,1,0,0,0,0.117,0.978,0.565,0,12.883,62.59,0.917,2.0152,66346,185046,7526
1759,2024,West Bengal,West Bengal_Zone4,east,23508040,296880,19659,dirt road,76.17,1,1,0,0,0,0.186,0.937,0.548,1,10.491,54.27,0.0,2.3482,243626,689390,27730
1760,2024,West Bengal,West Bengal_Zone5,east,15864942,244693,24760,proper road,62.97,0,0,0,0,0,0.247,0.956,0.623,0,21.734,54.23,0.083,0.2855,30894,54912,553
1761,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone1,central,17189777,143484,14004,dirt road,78.0,0,1,0,0,0,0.254,0.56,0.432,0,11.192,81.74,0.75,1.7173,48778,133831,2801
1762,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone2,central,10721520,139553,24498,proper road,74.32,1,1,1,1,0,0.281,0.578,0.426,1,10.151,68.85,0.833,2.9124,300062,942992,36141
1763,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone3,central,12905384,87565,28217,proper road,55.89,0,0,0,0,0,0.149,0.525,0.403,0,8.013,86.02,0.917,0.6556,20866,43410,391
1764,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone4,central,11298965,64439,16295,proper road,33.73,0,0,0,0,0,0.238,0.546,0.356,1,5.0,77.3,0.0,0.6781,17895,32758,368
1765,2024,Andaman and Nicobar Islands,Andaman and Nicobar Islands_Zone5,central,12619874,88562,12284,proper road,45.13,0,0,1,0,0,0.312,0.594,0.337,0,6.622,95.5,0.083,1.2673,33108,75424,712
1766,2024,Chandigarh,Chandigarh_Zone1,north,20968400,215300,3815,proper road,30.55,0,0,0,1,0,0.268,0.505,0.573,0,13.317,61.5,0.75,0.5464,28081,43852,490
1767,2024,Chandigarh,Chandigarh_Zone2,north,18655151,108982,3814,proper road,48.25,0,0,0,0,1,0.519,0.554,0.606,1,7.753,47.26,0.833,0.8988,22097,40891,390
1768,2024,Chandigarh,Chandigarh_Zone3,north,13352238,131461,2182,proper road,41.76,0,0,1,0,0,0.214,0.486,0.671,0,10.545,47.39,0.917,1.0873,40907,72622,712
1769,2024,Chandigarh,Chandigarh_Zone4,north,19920273,208594,2023,proper road,89.76,1,1,0,0,0,0.163,0.54,0.663,1,5.328,40.44,0.0,2.1658,191492,528908,19617
1770,2024,Chandigarh,Chandigarh_Zone5,north,19845490,122335,2692,damaged road,67.56,1,0,0,0,0,0.251,0.508,0.694,0,5.0,44.01,0.083,2.26,45328,111216,5396
1771,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone1,west,7183453,61503,16762,proper road,70.89,0,0,1,0,0,0.198,0.75,0.436,0,5.148,81.19,0.75,1.1195,36091,86763,687
1772,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone2,west,7946456,84546,17789,proper road,55.12,0,0,0,0,0,0.364,0.673,0.31,1,14.432,82.78,0.833,0.6464,31209,67293,675
1773,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone3,west,4194969,105410,9038,proper road,80.51,1,0,0,1,0,0.459,0.67,0.301,0,28.592,100.7,0.917,1.5545,126308,366929,10627
1774,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone4,west,4835816,117481,14261,dirt road,56.45,0,0,0,0,0,0.066,0.757,0.363,1,12.773,76.42,0.0,0.8673,81981,179504,1675
1775,2024,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu_Zone5,west,5919194,101806,13998,dirt road,60.91,1,0,0,0,0,0.293,0.754,0.346,0,25.302,94.22,0.083,1.7808,99381,266148,8169
1776,2024,Delhi,Delhi_Zone1,north,8443874,99653,3196,proper road,35.4,0,0,0,0,0,0.05,0.644,0.753,0,12.768,35.52,0.75,0.3506,25531,36037,413
1777,2024,Delhi,Delhi_Zone2,north,16249222,97532,7364,dirt road,33.46,0,1,0,0,0,0.254,0.688,0.768,1,7.907,27.86,0.833,1.4184,30985,54350,1447
1778,2024,Delhi,Delhi_Zone3,north,16277104,111649,3854,proper road,84.35,0,1,0,0,0,0.05,0.536,0.731,0,8.945,38.78,0.917,1.2204,31477,70828,1556
1779,2024,Delhi,Delhi_Zone4,north,8250697,209490,6576,damaged road,43.04,0,0,0,0,0,0.072,0.631,0.815,1,13.914,22.17,0.0,1.2138,108413,188069,6591
1780,2024,Delhi,Delhi_Zone5,north,8167067,101137,7521,proper road,31.58,0,1,0,0,0,0.269,0.617,0.825,0,7.209,25.27,0.083,1.1145,50891,78591,2359
1781,2024,Jammu and Kashmir,Jammu and Kashmir_Zone1,north,12800675,189900,6915,proper road,52.68,0,0,0,0,0,0.486,0.828,0.81,0,12.006,27.35,0.75,0.2189,26741,39940,414
1782,2024,Jammu and Kashmir,Jammu and Kashmir_Zone2,north,22572569,166865,16202,damaged road,90.04,0,1,1,0,0,0.373,0.712,0.832,1,5.0,20.12,0.833,2.5616,114025,295873,10488
1783,2024,Jammu and Kashmir,Jammu and Kashmir_Zone3,north,14122235,164190,15412,proper road,82.55,1,0,1,0,0,0.146,0.788,0.769,0,11.99,33.27,0.917,1.7679,68935,163481,4362
1784,2024,Jammu and Kashmir,Jammu and Kashmir_Zone4,north,22207088,294742,11462,proper road,56.92,0,0,0,0,0,0.315,0.736,0.715,1,17.212,34.15,0.0,0.3311,28107,45903,481
1785,2024,Jammu and Kashmir,Jammu and Kashmir_Zone5,north,10961419,182728,14639,dirt road,53.58,0,0,0,0,0,0.433,0.805,0.852,0,20.302,21.35,0.083,0.5014,42180,65685,635
1786,2024,Ladakh,Ladakh_Zone1,north,8534752,142202,17949,proper road,72.76,1,0,1,0,0,0.307,0.499,0.507,0,17.818,70.97,0.75,2.0953,108351,295349,8162
1787,2024,Ladakh,Ladakh_Zone2,north,4378622,81541,9986,proper road,78.24,1,0,0,0,0,0.397,0.594,0.523,1,22.487,57.2,0.833,1.4366,90432,232249,6749
1788,2024,Ladakh,Ladakh_Zone3,north,6656679,75872,15308,proper road,31.28,0,1,0,1,0,0.428,0.568,0.504,0,12.983,71.49,0.917,1.3636,54530,105732,3084
1789,2024,Ladakh,Ladakh_Zone4,north,7365229,135368,17857,dirt road,67.31,1,0,1,0,1,0.222,0.65,0.509,1,17.146,58.95,0.0,2.7191,148404,429331,11006
1790,2024,Ladakh,Ladakh_Zone5,north,8366837,128658,9697,proper road,36.88,0,0,0,0,0,0.084,0.547,0.52,0,8.859,69.17,0.083,0.5626,41588,70379,771
1791,2024,Lakshadweep,Lakshadweep_Zone1,south,3815823,61773,23300,proper road,50.06,0,0,1,0,0,0.256,0.552,0.689,0,22.923,44.8,0.75,1.0415,63213,117329,1040
1792,2024,Lakshadweep,Lakshadweep_Zone2,south,5679303,46017,12728,proper road,81.23,1,0,0,0,0,0.146,0.578,0.686,1,8.314,37.67,0.833,1.3308,38859,88998,2569
1793,2024,Lakshadweep,Lakshadweep_Zone3,south,4374848,90399,21392,damaged road,72.9,0,0,0,0,0,0.315,0.563,0.626,0,17.076,53.83,0.917,1.3803,96228,218842,6564
1794,2024,Lakshadweep,Lakshadweep_Zone4,south,2982354,77460,16946,proper road,59.6,0,0,0,0,0,0.407,0.615,0.653,1,26.539,41.6,0.0,0.4349,57655,104696,1000
1795,2024,Lakshadweep,Lakshadweep_Zone5,south,3502819,74519,22592,dirt road,61.32,1,0,0,0,0,0.533,0.591,0.646,0,12.902,51.0,0.083,1.6526,113923,255566,7998
1796,2024,Puducherry,Puducherry_Zone1,south,6511475,13213,13775,proper road,60.59,0,1,0,0,0,0.358,0.488,0.332,0,5.0,96.15,0.75,1.5233,11469,29750,717
1797,2024,Puducherry,Puducherry_Zone2,south,5336392,16712,11276,dirt road,84.33,1,1,0,0,0,0.459,0.546,0.306,1,5.0,83.24,0.833,2.7126,71381,243963,9196
1798,2024,Puducherry,Puducherry_Zone3,south,6306997,17088,13975,proper road,36.97,0,1,0,0,0,0.382,0.582,0.429,0,5.0,82.21,0.917,1.4087,14462,30719,848
1799,2024,Puducherry,Puducherry_Zone4,south,3880468,8142,14210,damaged road,44.2,0,0,1,0,0,0.621,0.466,0.35,1,5.0,77.95,0.0,2.2218,29975,80570,2468
1800,2024,Puducherry,Puducherry_Zone5,south,5695251,18340,7943,damaged road,58.57,0,0,1,0,0,0.23,0.412,0.421,0,5.0,83.32,0.083,2.199,46142,125770,3558
1801,2025,Andhra Pradesh,Andhra Pradesh_Zone1,south,15489305,275480,7517,proper road,54.99,0,0,0,0,1,0.29,0.636,0.544,0,22.966,65.66,0.833,0.9012,67178,136056,1250
1802,2025,Andhra Pradesh,Andhra Pradesh_Zone2,south,15783467,136964,13981,dirt road,60.72,1,0,0,0,0,0.185,0.699,0.588,1,9.072,49.44,0.917,1.6388,52937,121838,3890
1803,2025,Andhra Pradesh,Andhra Pradesh_Zone3,south,15700704,212531,9083,proper road,92.72,1,0,0,1,0,0.642,0.568,0.594,0,7.452,58.5,0.0,1.4003,96659,250519,7007
1804,2025,Andhra Pradesh,Andhra Pradesh_Zone4,south,9357952,122744,5973,proper road,75.95,1,0,1,0,0,0.611,0.636,0.694,1,8.758,36.69,0.083,1.8959,118783,291788,8216
